bus_stop_code,route_id,bus_id,meters_distance,min_arrival_time,max_arrival_time,date,X,Y
PF692,F24,SPRV-91,0,0,3,2025-11-05 20:00:04.118784,357418.753,6280279.498
PB1941,B45,TWPC-75,1599,3,7,2025-11-05 20:00:05.861916,339656.57,6307734.82
PB1941,B45,TWPD-88,1515,3,7,2025-11-05 20:00:05.861923,339656.57,6307734.82
PA476,307,VHTB-42,4017,11,15,2025-11-05 20:00:07.973684,346713.44,6299533.63
PA476,307,TWPD-10,8544,27,60,2025-11-05 20:00:07.973689,346713.44,6299533.63
PA476,307e,VHSX-68,322,0,3,2025-11-05 20:00:07.973690,346713.44,6299533.63
PA476,307e,VHSZ-38,9501,30,60,2025-11-05 20:00:07.973691,346713.44,6299533.63
PA476,B02,FLXR-85,1102,0,3,2025-11-05 20:00:07.973692,346713.44,6299533.63
PA476,B02,FLXS-32,2788,7,11,2025-11-05 20:00:07.973693,346713.44,6299533.63
PA476,B04,TPWW-72,4868,13,17,2025-11-05 20:00:07.973694,346713.44,6299533.63
PA476,B04,SHXD-93,6086,17,21,2025-11-05 20:00:07.973694,346713.44,6299533.63
PA476,B20,SKHG-79,1593,3,7,2025-11-05 20:00:07.973695,346713.44,6299533.63
PA476,B20,SPZX-34,6702,19,23,2025-11-05 20:00:07.973696,346713.44,6299533.63
PA476,B27,FLXS-25,6721,19,23,2025-11-05 20:00:07.973697,346713.44,6299533.63
PA476,542,PFXC-53,4713,13,17,2025-11-05 20:00:07.973698,346713.44,6299533.63
PA476,542,TBFW-91,9907,31,60,2025-11-05 20:00:07.973698,346713.44,6299533.63
PJ57,B28,STHD-35,0,0,3,2025-11-05 20:00:10.034390,343244.64,6298792.61
PJ57,B28,TXZH-36,2994,7,11,2025-11-05 20:00:10.034396,343244.64,6298792.61
PJ57,J01,FLXK-26,483,0,2,2025-11-05 20:00:10.034397,343244.64,6298792.61
PJ57,J01,BJFD-41,669,0,2,2025-11-05 20:00:10.034398,343244.64,6298792.61
PJ57,J05,FLXS-89,385,0,3,2025-11-05 20:00:10.034399,343244.64,6298792.61
PJ57,J05,FLXG-29,1309,0,4,2025-11-05 20:00:10.034399,343244.64,6298792.61
PJ57,J16,PFXC-23,665,0,2,2025-11-05 20:00:10.034400,343244.64,6298792.61
PJ57,J16,GCBD-36,509,0,2,2025-11-05 20:00:10.034401,343244.64,6298792.61
PJ57,109,FLXK-29,29,0,3,2025-11-05 20:00:10.034402,343244.64,6298792.61
PJ57,109,CJRY-78,3698,10,14,2025-11-05 20:00:10.034403,343244.64,6298792.61
PB1677,B16,STHR-60,0,0,3,2025-11-05 20:00:12.075358,343838.2,6308131.49
PB1677,B16,STHK-20,2430,6,10,2025-11-05 20:00:12.075363,343838.2,6308131.49
PB1677,B36,LDJW-49,4899,13,17,2025-11-05 20:00:12.075364,343838.2,6308131.49
PB1677,B36,STHJ-61,7125,21,25,2025-11-05 20:00:12.075365,343838.2,6308131.49
PF462,F02,SHXD-57,173,0,3,2025-11-05 20:00:14.101222,353906.147,6280788.355
PF462,F02,SHCX-60,4670,13,17,2025-11-05 20:00:14.101227,353906.147,6280788.355
PF462,F09,LBTT-20,1535,3,7,2025-11-05 20:00:14.101228,353906.147,6280788.355
PF462,F09,SHCY-15,2526,6,10,2025-11-05 20:00:14.101229,353906.147,6280788.355
PF462,204,VFPL-73,2871,7,11,2025-11-05 20:00:14.101230,353906.147,6280788.355
PF462,204,VGKX-82,2921,7,11,2025-11-05 20:00:14.101231,353906.147,6280788.355
PI1473,I21,FLXG-48,3039,8,12,2025-11-05 20:00:16.146521,333593.911,6289379.954
PI879,481,PFVG-45,1372,0,4,2025-11-05 20:00:17.777620,339276.836,6290777.442
PI879,481,PGPT-36,3536,9,13,2025-11-05 20:00:17.777626,339276.836,6290777.442
PI879,I04,FLXK-97,1403,0,4,2025-11-05 20:00:17.777628,339276.836,6290777.442
PI879,I04,FLXF-64,1435,3,7,2025-11-05 20:00:17.777629,339276.836,6290777.442
PI879,I18,VHSY-22,4639,13,17,2025-11-05 20:00:17.777630,339276.836,6290777.442
PJ29,101,PFYR-62,1275,0,4,2025-11-05 20:00:19.509857,341596.363,6301083.939
PJ29,101,PFVC-50,2041,4,8,2025-11-05 20:00:19.509862,341596.363,6301083.939
PJ29,107,PGRZ-93,1379,0,4,2025-11-05 20:00:19.509864,341596.363,6301083.939
PJ29,107,PGBZ-16,1474,3,7,2025-11-05 20:00:19.509864,341596.363,6301083.939
PJ29,B38,TBFX-42,1083,0,3,2025-11-05 20:00:19.509865,341596.363,6301083.939
PI6,101,PFYR-78,4188,11,15,2025-11-05 20:00:21.548813,340545.618,6295357.726
PI6,101,PFVG-58,8290,26,60,2025-11-05 20:00:21.548818,340545.618,6295357.726
PI6,506,GCBD-72,2639,6,10,2025-11-05 20:00:21.548819,340545.618,6295357.726
PI6,506,FLXV-49,3138,8,12,2025-11-05 20:00:21.548820,340545.618,6295357.726
PI6,506e,LZPH-26,4078,11,15,2025-11-05 20:00:21.548821,340545.618,6295357.726
PI6,506e,LZPH-28,15031,47,60,2025-11-05 20:00:21.548822,340545.618,6295357.726
PI6,506v,TBFP-72,2464,6,10,2025-11-05 20:00:21.548824,340545.618,6295357.726
PI6,506v,TBFT-90,6989,20,24,2025-11-05 20:00:21.548825,340545.618,6295357.726
PI6,509,CJRZ-80,2908,7,11,2025-11-05 20:00:21.548826,340545.618,6295357.726
PI6,509,CJRX-34,3023,8,12,2025-11-05 20:00:21.548826,340545.618,6295357.726
PI6,481,PFVJ-20,9123,29,60,2025-11-05 20:00:21.548828,340545.618,6295357.726
PI6,I14,BJFZ-37,5081,14,18,2025-11-05 20:00:21.548829,340545.618,6295357.726
PI6,385,FLXK-79,11306,36,60,2025-11-05 20:00:21.548830,340545.618,6295357.726
PI6,385,FLXL-83,13327,42,60,2025-11-05 20:00:21.548831,340545.618,6295357.726
PJ911,511,PFXC-40,0,0,3,2025-11-05 20:00:23.601305,340914.31,6297487.03
PJ911,511,TBFV-19,2441,6,10,2025-11-05 20:00:23.601309,340914.31,6297487.03
PJ911,514,FLXW-59,7676,22,26,2025-11-05 20:00:23.601311,340914.31,6297487.03
PJ911,514,FLXV-41,8276,26,60,2025-11-05 20:00:23.601312,340914.31,6297487.03
PJ911,J10,VHZW-70,311,0,3,2025-11-05 20:00:23.601313,340914.31,6297487.03
PJ911,J10,VHXJ-44,3538,9,13,2025-11-05 20:00:23.601314,340914.31,6297487.03
PJ911,J19,VGVF-75,0,0,3,2025-11-05 20:00:23.601314,340914.31,6297487.03
PJ911,J19,VGVB-66,1082,0,3,2025-11-05 20:00:23.601315,340914.31,6297487.03
