bus_stop_code,route_id,bus_id,meters_distance,min_arrival_time,max_arrival_time,date,X,Y
PJ475,408,LXWR-92,1738,0,3,2025-10-24 22:00:05.917853,336555.746,6301105.429
PJ475,408,LXWR-71,2582,4,6,2025-10-24 22:00:05.917858,336555.746,6301105.429
PA229,504,GCBD-15,3463,8,10,2025-10-24 22:00:07.914210,345644.187,6299069.449
PA229,504,GCBD-78,10013,25,60,2025-10-24 22:00:07.914215,345644.187,6299069.449
PA229,J03,FLXK-84,192,0,4,2025-10-24 22:00:07.914217,345644.187,6299069.449
PA229,J03,FLXH-81,8105,19,27,2025-10-24 22:00:07.914219,345644.187,6299069.449
PA229,402,LXWP-77,1502,0,3,2025-10-24 22:00:07.914220,345644.187,6299069.449
PA229,402,SHXF-88,7327,0,4,2025-10-24 22:00:07.914221,345644.187,6299069.449
PA229,302,LXWP-77,1502,0,3,2025-10-24 22:00:07.914223,345644.187,6299069.449
PA229,302,SHXF-88,7327,0,4,2025-10-24 22:00:07.914224,345644.187,6299069.449
PC855,C13,SHXG-37,1622,5,7,2025-10-24 22:00:10.199367,359455.938,6309146.9
PC855,C13,SHXF-95,6851,17,25,2025-10-24 22:00:10.199373,359455.938,6309146.9
PC855,C16,LDTF-48,1111,0,3,2025-10-24 22:00:10.199374,359455.938,6309146.9
PC855,C16,LDTC-11,1677,0,4,2025-10-24 22:00:10.199375,359455.938,6309146.9
PB465,303,FLXD-81,51,0,3,2025-10-24 22:00:12.437232,337876.76,6306257.75
PB465,303,FLXF-83,6138,19,27,2025-10-24 22:00:12.437237,337876.76,6306257.75
PB465,B45,VHTB-57,2778,12,18,2025-10-24 22:00:12.437238,337876.76,6306257.75
PB465,B45,VHTB-40,3100,14,20,2025-10-24 22:00:12.437240,337876.76,6306257.75
PH234,G12,SHXG-68,2734,5,7,2025-10-24 22:00:15.251591,342758.339,6287991.609
PH234,G12,SHXG-62,7850,17,23,2025-10-24 22:00:15.251597,342758.339,6287991.609
PH234,223,SFGY-15,4088,10,14,2025-10-24 22:00:15.251598,342758.339,6287991.609
PH234,223,SFPG-35,5269,12,18,2025-10-24 22:00:15.251600,342758.339,6287991.609
PG926,G32,THTF-56,4100,9,13,2025-10-24 22:00:17.165560,343171.424,6278693.146
PG926,G32,THTF-52,7421,19,27,2025-10-24 22:00:17.165566,343171.424,6278693.146
PG926,G08V,CJRP-13,616,0,3,2025-10-24 22:00:17.165567,343171.424,6278693.146
PG926,G08V,FLXV-23,2308,0,5,2025-10-24 22:00:17.165568,343171.424,6278693.146
PI1623,113,FLXY-27,5814,10,14,2025-10-24 22:00:19.123664,342441.119,6293759.928
PI1623,113,FLXZ-76,10218,17,25,2025-10-24 22:00:19.123668,342441.119,6293759.928
PI1623,115,FLXW-45,3818,8,10,2025-10-24 22:00:19.123670,342441.119,6293759.928
PI1623,115,TBFR-12,6934,12,16,2025-10-24 22:00:19.123670,342441.119,6293759.928
PE799,E15C,VFKT-68,5910,17,25,2025-10-24 22:00:21.194413,352229.998,6287758.787
PE799,325,VFKR-86,2122,6,8,2025-10-24 22:00:21.194419,352229.998,6287758.787
PG1570,G07,THTD-97,1630,0,3,2025-10-24 22:00:23.115910,338798.604,6273232.524
PG1570,G07,THTG-13,9428,17,25,2025-10-24 22:00:23.115915,338798.604,6273232.524
PB616,429,SLPB-86,1040,0,5,2025-10-24 22:00:24.651405,335992.455,6305635.392
PB616,429,SLGT-31,3963,11,15,2025-10-24 22:00:24.651410,335992.455,6305635.392
PB616,B09,SHCY-33,2264,0,5,2025-10-24 22:00:24.651411,335992.455,6305635.392
PB616,B09,SHCY-47,5194,19,27,2025-10-24 22:00:24.651412,335992.455,6305635.392
PF1182,F26,SPVV-65,1003,0,4,2025-10-24 22:00:26.377929,356983.0,6281838.0
PF1182,F26,SRPJ-92,3483,11,15,2025-10-24 22:00:26.377934,356983.0,6281838.0
PD405,425,SHXG-84,575,0,3,2025-10-24 22:00:28.319138,354238.95,6298450.298
PD405,425,SJPB-33,4982,12,16,2025-10-24 22:00:28.319144,354238.95,6298450.298
PD405,429,SLPB-71,4311,10,14,2025-10-24 22:00:28.319146,354238.95,6298450.298
PD405,418,PFVH-14,510,0,3,2025-10-24 22:00:28.319147,354238.95,6298450.298
PD405,418,PFYC-49,4170,13,19,2025-10-24 22:00:28.319148,354238.95,6298450.298
PF7,712,SHCW-70,4389,11,15,2025-10-24 22:00:32.332096,355716.794,6284521.507
PF7,712,SJPF-89,9099,25,60,2025-10-24 22:00:32.332101,355716.794,6284521.507
PF7,104,SKWD-23,105,0,3,2025-10-24 22:00:32.332102,355716.794,6284521.507
PF7,F08,SPVW-14,1089,0,4,2025-10-24 22:00:32.332103,355716.794,6284521.507
PF7,F08,SPVV-69,1292,0,5,2025-10-24 22:00:32.332104,355716.794,6284521.507
PF7,102,SPZX-98,3361,5,7,2025-10-24 22:00:32.332104,355716.794,6284521.507
PF7,124,LCTG-34,1931,4,6,2025-10-24 22:00:32.332105,355716.794,6284521.507
PF7,124,SRVG-32,9241,25,60,2025-10-24 22:00:32.332106,355716.794,6284521.507
PF746,F24,SKJP-44,46,0,3,2025-10-24 22:00:34.090516,353105.944,6283780.673
